"","salesprice","LotArea","YearBuilt","YearRemodAdd","TotalSF","FullBaths","HalfBaths","TotRmsAbvGrd","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","BldgType_2fmCon","BldgType_Duplex","BldgType_Twnhs","BldgType_TwnhsE","SaleType_Con","SaleType_ConLD","SaleType_ConLI","SaleType_ConLw","SaleType_CWD","SaleType_New","SaleType_Oth","SaleType_WD"
"981",178400,12122,1961,2007,1943,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"982",336000,12203,1998,1999,3837,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"983",159895,3182,2007,2007,2532,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"984",255900,11250,2002,2002,3418,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"985",126000,10125,1977,1977,1734,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"986",125000,10880,1950,1950,2328,2,0,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"987",117000,5310,1910,2003,2120,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"988",395192,10159,2009,2010,3870,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"989",195000,12046,1976,1976,2878,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"990",197000,8125,2006,2006,2346,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"991",348000,9452,1997,1998,3788,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"992",168000,17671,1882,1986,2658,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"993",187000,9760,1964,1993,2673,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"994",173900,8846,2005,2006,2250,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"995",337500,12456,2006,2007,3418,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"996",121600,4712,1946,1950,1977,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"997",136500,10659,1961,1961,2100,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"998",185000,11717,1970,1970,2884,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"999",91000,9786,1922,1950,2084,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1000",206000,6762,2006,2006,2395,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1001",82000,10206,1952,1952,944,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1002",86000,5400,1920,1950,1382,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1003",232000,11957,2006,2006,3148,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1004",136905,11500,1976,1976,3360,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1005",181000,3182,2005,2006,2850,2,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1006",149900,8385,1977,1977,1970,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1007",163500,12155,1970,1970,3314,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1008",88000,2217,1970,1970,1638,1,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1009",240000,12118,2004,2005,3420,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1010",102000,6000,1926,1950,2530,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1011",135000,21286,1948,1950,1991,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1012",100000,9825,1965,1965,1664,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1013",165000,10592,1923,1996,2104,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1014",85000,7200,1910,2006,2044,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1015",119200,11664,1948,1950,2164,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1016",227000,8400,2001,2001,2475,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1017",203000,11883,1996,1996,3008,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1018",187500,5814,1984,1984,2580,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1019",160000,10784,1991,1992,1856,2,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1020",213490,3013,2005,2005,2868,2,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1021",176000,7024,2005,2005,2264,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1022",194000,7406,2006,2006,2419,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1023",87000,9439,1930,1950,2160,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1024",191000,3182,2005,2006,2850,2,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1025",287000,15498,1976,1976,4463,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026",112500,7700,1972,1972,1764,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1027",167500,9300,1960,1960,2532,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1028",293077,9520,2007,2008,3284,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1029",105000,9492,1941,1950,2144,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1030",118000,1680,1972,1972,1890,1,2,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1031",160000,7082,1916,1995,2614,2,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1032",197000,15863,1920,1970,3906,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1033",310000,14541,1993,1993,3858,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1034",230000,8125,2002,2002,3308,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1035",119750,6305,1938,1950,1874,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1036",84000,11500,1957,1957,845,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1037",315500,12898,2007,2008,3240,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1038",287000,9240,2001,2002,3318,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1039",97000,1533,1970,2008,1890,1,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1040",80000,1477,1970,1970,1260,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1041",155000,13125,1957,2000,2937,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1042",173000,9130,1966,2000,2432,1,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1043",196000,5381,2005,2005,2612,3,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1044",262280,11839,1990,1990,3804,3,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1045",278000,9600,1981,1981,5048,3,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1046",139600,13680,1955,1955,1733,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1047",556581,16056,2005,2006,4860,3,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1048",145000,9245,1994,1995,1980,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1049",115000,21750,1960,2006,1771,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1050",84900,11100,1946,2006,930,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1051",176485,8993,2007,2007,2604,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1052",200141,11175,2007,2007,2632,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1053",165000,9500,1964,1978,2793,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1054",144500,8562,1957,2002,2742,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1055",255000,11367,2002,2002,3054,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1056",180000,11361,1976,1976,2716,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1057",185850,7052,2005,2005,2728,3,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1058",248000,29959,1994,1994,2823,2,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1059",335000,11308,2008,2008,3288,3,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1060",220000,11275,1932,1950,2845,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1061",213500,4920,2001,2001,2676,3,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1062",81000,18000,1935,1950,1788,1,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1063",90000,13600,1900,1950,2999,2,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1064",110500,6000,1925,1980,2206,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1065",154000,11000,1966,1966,2308,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1066",328000,14000,1996,1997,3566,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1067",178000,7837,1993,1994,2370,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1068",167900,9760,1964,1964,2391,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1069",151400,3964,1973,1973,3463,3,1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1070",135000,9600,1949,2003,1738,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1071",135000,10152,1956,1956,2096,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1072",154000,11700,1968,1968,2283,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1073",91500,7585,1948,1950,2266,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1074",159500,7950,1977,1977,2116,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1075",194000,8556,2006,2006,2480,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1076",219500,13125,1940,1984,2540,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1077",170000,10800,1936,1989,2262,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1078",138800,15870,1969,1969,2192,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1079",155900,4435,2004,2004,1696,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1080",126000,8775,1994,1994,1980,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1081",145000,11040,1971,2004,2516,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1082",133000,7500,1963,1963,2080,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1083",192000,8749,2002,2002,2918,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1084",160000,8800,1964,1964,2502,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1085",187500,13031,1995,1996,2189,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1086",147000,9069,1992,1992,1932,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1087",83500,1974,1973,1973,1638,1,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1088",252000,10574,2005,2006,3035,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1089",137500,2522,2004,2004,2679,2,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1090",197000,3316,2005,2005,2494,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1091",92900,8544,1950,1950,1040,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1092",160000,2160,1999,2000,1852,3,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1093",136500,8400,1925,1950,2875,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1094",146000,9230,1965,1998,2064,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1095",129000,5868,1956,2000,1872,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1096",176432,9317,2006,2006,2628,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1097",127000,6882,1914,2006,2039,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1098",170000,3696,1986,1986,2162,1,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1099",128000,6000,1936,1950,1996,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1100",157000,11880,1978,1978,2872,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1101",60000,8400,1920,1950,728,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1102",119500,9758,1971,1971,1900,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1103",135000,7000,1960,2002,2144,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1104",159500,8910,1959,1959,1849,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1105",106000,2016,1970,1970,1932,2,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1106",325000,12256,1994,1995,4085,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1107",179900,10357,1990,1991,2352,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1108",274725,23257,2006,2006,2889,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1109",181000,8063,2000,2000,2614,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1110",280000,11362,2004,2005,3672,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1111",188000,8000,1995,1996,2431,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1112",205000,10480,1976,1976,2767,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1113",129900,7100,1957,1957,1632,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1114",134500,8923,1953,2006,2016,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1115",117000,5400,1954,2000,1666,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1116",318000,12085,2007,2007,3468,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1117",184100,7750,2002,2002,1827,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1118",130000,9764,1967,2003,1788,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1119",140000,13825,1958,1987,2134,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1120",133700,7560,1959,1959,2080,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1121",118400,8263,1920,1950,2024,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1122",212900,10084,2005,2006,3104,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1123",112000,8926,1956,1956,1632,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124",118000,9405,1947,2008,1396,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1125",163900,9125,1992,1992,1866,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1126",115000,10434,1955,1955,2010,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1127",174000,3684,2007,2007,2928,2,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1128",259000,14572,2004,2004,3060,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1129",215000,11796,2004,2005,2806,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1130",140000,7200,1980,1980,1872,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1131",135000,7804,1928,1950,3103,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1132",93500,10712,1991,1992,1948,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1133",117500,9900,1880,1950,3218,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1134",239500,9828,1995,1995,3148,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1135",169000,8773,1997,1997,2516,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1136",102000,6180,1926,1950,1946,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1137",119000,9600,1950,1950,2284,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1138",94000,6342,1875,1996,1800,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1139",196000,9819,1977,1977,3134,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1140",144000,8731,1920,1950,2082,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1141",139000,7350,1951,1951,1904,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1142",197500,10304,1976,1976,2648,3,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1143",424870,9965,2006,2007,4294,4,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1144",80000,9000,1959,1959,2012,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1145",80000,12180,1941,1950,1596,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1146",149000,6240,1928,1950,2618,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1147",180000,11200,1985,1985,2596,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1148",174500,12000,1941,1950,2268,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1149",116900,5700,1926,1950,1683,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1150",143000,9000,1920,1988,2132,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1151",124000,8280,1950,1950,1864,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1152",149900,17755,1959,1959,2932,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1153",230000,14115,1956,2004,2884,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1154",120500,5890,1930,2007,1632,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1155",201800,13700,1965,1988,2684,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1156",218000,10768,1976,2004,2874,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1157",179900,9350,1965,1999,2484,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1158",230000,5001,2007,2008,2628,3,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1159",235128,11932,2007,2008,3160,2,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1160",185000,9120,1974,1974,2777,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1161",146000,2280,1978,1978,2311,2,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1162",224000,14778,1954,2006,2936,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1163",129000,8724,1968,1968,1788,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1164",108959,12900,1969,1969,2456,2,2,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1165",194000,16157,1978,1978,2792,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1166",233170,9541,2009,2009,3004,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1167",245350,10475,2008,2008,3388,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1168",173000,10852,2000,2000,2630,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1169",235000,13728,1935,1986,3235,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1170",625000,35760,1995,1996,5557,4,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1171",171000,9880,1977,1977,2214,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1172",163000,9120,1958,1958,2522,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1173",171900,4017,2006,2007,1875,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1174",200500,18030,1946,1994,4684,3,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1175",239000,16560,1932,1950,3297,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1176",285000,10678,1992,2000,4555,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1177",119500,6951,1984,1985,1799,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1178",115000,3950,1926,2004,2042,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1179",154900,7681,1921,1950,2074,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1180",93000,8335,1954,1954,1124,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1181",250000,11170,1990,1991,3730,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1182",392500,5587,2008,2008,3252,3,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"1183",745000,15623,1996,1996,6872,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1184",120000,10800,1920,1950,2250,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1185",186700,35133,1963,1963,3144,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1186",104900,9738,1924,1950,2005,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1187",95000,10615,1900,1970,2677,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1188",262000,12461,1994,1995,3248,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1189",195000,8935,2002,2002,2491,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1190",189000,7500,1999,1999,2798,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1191",168000,32463,1961,1975,2871,2,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1192",174000,2645,1999,2000,2217,2,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1193",125000,9600,1925,1994,2174,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1194",165000,4500,1999,1999,2448,3,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1195",158000,9364,1969,1969,2015,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1196",176000,8029,2005,2005,2184,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1197",219210,14054,2006,2006,2742,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1198",144000,8850,1916,1950,2505,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1199",178000,9100,2001,2001,2424,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1200",148000,11235,1963,1979,2433,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1201",116050,9353,1970,1970,1728,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1202",197900,10400,1998,1998,2645,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1203",117000,6000,1925,1997,2232,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1204",213000,9750,2000,2001,3260,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1205",153500,10140,1975,1975,2130,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1206",271900,14684,1990,1991,4354,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1207",107000,8900,1966,1966,2112,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1208",200000,9135,2003,2003,3382,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1209",140000,7763,1962,1980,2214,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1210",290000,10182,2006,2006,3320,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1211",189000,11218,1992,1992,2900,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1212",164000,12134,1988,2005,2311,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1213",113000,9340,1941,1950,1344,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1214",145000,10246,1965,2001,1608,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1215",134500,10205,1962,1962,1924,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1216",125000,7094,1966,1966,1788,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1217",112000,8930,1978,1978,1902,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1218",229456,8640,2009,2009,2614,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1219",80500,6240,1947,1950,912,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1220",91500,1680,1971,1971,1890,1,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1221",115000,7800,1964,1964,1824,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1222",134000,8250,1968,1968,2163,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
